Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.14     0.00       31     0.00     0.00  void std::allocator_traits<std::allocator<Coords> >::construct<Coords, Coords>(std::allocator<Coords>&, Coords*, Coords&&)
  0.00      0.14     0.00       31     0.00     0.00  std::remove_reference<Piece&>::type&& std::move<Piece&>(Piece&)
  0.00      0.14     0.00       31     0.00     0.00  std::remove_reference<Coords&>::type&& std::move<Coords&>(Coords&)
  0.00      0.14     0.00       30     0.00     0.00  Piece* std::__niter_base<Piece*>(Piece*)
  0.00      0.14     0.00       30     0.00     0.00  Coords* std::__niter_base<Coords*>(Coords*)
  0.00      0.14     0.00       24     0.00     0.00  __gnu_cxx::new_allocator<Coords>::deallocate(Coords*, unsigned long)
  0.00      0.14     0.00       24     0.00     0.00  __gnu_cxx::new_allocator<Coords>::allocate(unsigned long, void const*)
  0.00      0.14     0.00       24     0.00     0.00  std::_Vector_base<Coords, std::allocator<Coords> >::_M_allocate(unsigned long)
  0.00      0.14     0.00       24     0.00     0.00  std::allocator_traits<std::allocator<Coords> >::deallocate(std::allocator<Coords>&, Coords*, unsigned long)
  0.00      0.14     0.00       24     0.00     0.00  std::allocator_traits<std::allocator<Coords> >::allocate(std::allocator<Coords>&, unsigned long)
  0.00      0.14     0.00       21     0.00     0.00  __gnu_cxx::new_allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >::_M_max_size() const
  0.00      0.14     0.00       21     0.00     0.00  std::vector<Piece, std::allocator<Piece> >::size() const
  0.00      0.14     0.00       21     0.00     0.00  std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::size() const
  0.00      0.14     0.00       21     0.00     0.00  std::vector<Piece, std::allocator<Piece> >::end()
  0.00      0.14     0.00       21     0.00     0.00  std::vector<Coords, std::allocator<Coords> >::end()
  0.00      0.14     0.00       20     0.00     0.00  Board::~Board()
  0.00      0.14     0.00       20     0.00     0.00  __gnu_cxx::new_allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >::deallocate(std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*, unsigned long)
  0.00      0.14     0.00       20     0.00     0.00  __gnu_cxx::new_allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >::allocate(unsigned long, void const*)
  0.00      0.14     0.00       20     0.00     0.00  __gnu_cxx::__normal_iterator<Piece*, std::vector<Piece, std::allocator<Piece> > >::base() const
  0.00      0.14     0.00       20     0.00     0.00  __gnu_cxx::__normal_iterator<Coords*, std::vector<Coords, std::allocator<Coords> > >::base() const
  0.00      0.14     0.00       20     0.00     0.00  std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::end() const
  0.00      0.14     0.00       20     0.00     0.00  std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::begin() const
  0.00      0.14     0.00       20     0.00     0.00  std::_Vector_base<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::_M_allocate(unsigned long)
  0.00      0.14     0.00       20     0.00     0.00  std::_Vector_base<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::_M_create_storage(unsigned long)
  0.00      0.14     0.00       20     0.00     0.00  std::_Vector_base<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::_Vector_base(unsigned long, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > const&)
  0.00      0.14     0.00       20     0.00     0.00  std::allocator_traits<std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::deallocate(std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >&, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*, unsigned long)
  0.00      0.14     0.00       20     0.00     0.00  std::allocator_traits<std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::allocate(std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >&, unsigned long)
  0.00      0.14     0.00       19     0.00     0.00  Board::Board(Board const&)
  0.00      0.14     0.00       19     0.00     0.00  __gnu_cxx::__alloc_traits<std::allocator<Coords>, Coords>::_S_select_on_copy(std::allocator<Coords> const&)
  0.00      0.14     0.00       19     0.00     0.00  __gnu_cxx::__alloc_traits<std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >::_S_select_on_copy(std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > const&)
  0.00      0.14     0.00       19     0.00     0.00  Board::copy() const
  0.00      0.14     0.00       19     0.00     0.00  std::_Vector_base<Coords, std::allocator<Coords> >::get_allocator() const
  0.00      0.14     0.00       19     0.00     0.00  std::vector<Coords, std::allocator<Coords> >::end() const
  0.00      0.14     0.00       19     0.00     0.00  std::vector<Coords, std::allocator<Coords> >::begin() const
  0.00      0.14     0.00       19     0.00     0.00  std::_Vector_base<Coords, std::allocator<Coords> >::_M_create_storage(unsigned long)
  0.00      0.14     0.00       19     0.00     0.00  std::_Vector_base<Coords, std::allocator<Coords> >::_Vector_base(std::allocator<Coords> const&)
  0.00      0.14     0.00       19     0.00     0.00  std::_Vector_base<Coords, std::allocator<Coords> >::_Vector_base(unsigned long, std::allocator<Coords> const&)
  0.00      0.14     0.00       19     0.00     0.00  std::allocator_traits<std::allocator<Coords> >::select_on_container_copy_construction(std::allocator<Coords> const&)
  0.00      0.14     0.00       19     0.00     0.00  std::allocator_traits<std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::select_on_container_copy_construction(std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > const&)
  0.00      0.14     0.00       19     0.00     0.00  Coords* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Coords const*, std::vector<Coords, std::allocator<Coords> > >, Coords*>(__gnu_cxx::__normal_iterator<Coords const*, std::vector<Coords, std::allocator<Coords> > >, __gnu_cxx::__normal_iterator<Coords const*, std::vector<Coords, std::allocator<Coords> > >, Coords*)
  0.00      0.14     0.00       19     0.00     0.00  std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > const*, std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > >, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*>(__gnu_cxx::__normal_iterator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > const*, std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > >, __gnu_cxx::__normal_iterator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > const*, std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > >, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*)
  0.00      0.14     0.00       19     0.00     0.00  std::vector<Coords, std::allocator<Coords> >::_M_move_assign(std::vector<Coords, std::allocator<Coords> >&&, std::integral_constant<bool, true>)
  0.00      0.14     0.00       19     0.00     0.00  std::vector<Coords, std::allocator<Coords> >::vector(std::vector<Coords, std::allocator<Coords> > const&)
  0.00      0.14     0.00       19     0.00     0.00  std::vector<Coords, std::allocator<Coords> >::vector(std::allocator<Coords> const&)
  0.00      0.14     0.00       19     0.00     0.00  std::vector<Coords, std::allocator<Coords> >::operator=(std::vector<Coords, std::allocator<Coords> >&&)
  0.00      0.14     0.00       19     0.00     0.00  std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::vector(std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > const&)
  0.00      0.14     0.00       19     0.00     0.00  void std::__alloc_on_move<std::allocator<Coords> >(std::allocator<Coords>&, std::allocator<Coords>&)
  0.00      0.14     0.00       19     0.00     0.00  Coords* std::uninitialized_copy<__gnu_cxx::__normal_iterator<Coords const*, std::vector<Coords, std::allocator<Coords> > >, Coords*>(__gnu_cxx::__normal_iterator<Coords const*, std::vector<Coords, std::allocator<Coords> > >, __gnu_cxx::__normal_iterator<Coords const*, std::vector<Coords, std::allocator<Coords> > >, Coords*)
  0.00      0.14     0.00       19     0.00     0.00  std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >* std::uninitialized_copy<__gnu_cxx::__normal_iterator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > const*, std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > >, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*>(__gnu_cxx::__normal_iterator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > const*, std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > >, __gnu_cxx::__normal_iterator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > const*, std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > >, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*)
  0.00      0.14     0.00       19     0.00     0.00  Coords* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<Coords const*, std::vector<Coords, std::allocator<Coords> > >, Coords*, Coords>(__gnu_cxx::__normal_iterator<Coords const*, std::vector<Coords, std::allocator<Coords> > >, __gnu_cxx::__normal_iterator<Coords const*, std::vector<Coords, std::allocator<Coords> > >, Coords*, std::allocator<Coords>&)
  0.00      0.14     0.00       19     0.00     0.00  std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > const*, std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > >, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >(__gnu_cxx::__normal_iterator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > const*, std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > >, __gnu_cxx::__normal_iterator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > const*, std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > > >, std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >*, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > >&)
  0.00      0.14     0.00       19     0.00     0.00  std::remove_reference<std::allocator<Coords>&>::type&& std::move<std::allocator<Coords>&>(std::allocator<Coords>&)
  0.00      0.14     0.00       19     0.00     0.00  std::remove_reference<std::vector<Coords, std::allocator<Coords> >&>::type&& std::move<std::vector<Coords, std::allocator<Coords> >&>(std::vector<Coords, std::allocator<Coords> >&)
  0.00      0.14     0.00       18     0.00     0.00  Board::operator=(Board&&)
  0.00      0.14     0.00       18     0.00     0.00  std::_Vector_base<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::get_allocator() const
  0.00      0.14     0.00       18     0.00     0.00  std::_Vector_base<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::_Vector_base(std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > const&)
  0.00      0.14     0.00       18     0.00     0.00  std::_Optional_base<std::pair<Coords, Coords>, true, true>::operator=(std::_Optional_base<std::pair<Coords, Coords>, true, true>&&)
  0.00      0.14     0.00       18     0.00     0.00  std::_Optional_payload<std::pair<Coords, Coords>, true, false, false>::operator=(std::_Optional_payload<std::pair<Coords, Coords>, true, false, false>&&)
  0.00      0.14     0.00       18     0.00     0.00  std::_Optional_payload_base<std::pair<Coords, Coords> >::_M_move_assign(std::_Optional_payload_base<std::pair<Coords, Coords> >&&)
  0.00      0.14     0.00       18     0.00     0.00  std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::_M_move_assign(std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >&&, std::integral_constant<bool, true>)
  0.00      0.14     0.00       18     0.00     0.00  std::vector<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > >, std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > >::vector(std::allocator<std::vector<std::optional<Piece>, std::allocator<std::optional<Piece> > > > const&)
